"Can migraines not be cured?","AskQuestions_headaches_migraine_treatment_traditional"
"What are the reasons for sinus headache?","AskQuestions_headaches_sinusheadache_description"
"What can be done to cure my headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I have had bad headache for a week. No painkillers help.","AskQuestions_headaches_newdailypersistentheadache_description"
"What is the most superior meditation technique for a headache?","AskQuestions_headaches_generalheadache_treatment_alternative"
"What is responsible for all these headaches that I am getting?","AskQuestions_headaches_generalheadache_description"
"What are the most effective, homeopathic remedies for migraine headaches?","AskQuestions_headaches_migraine_treatment_alternative"
"What would be the reason for some with ASD to have headaches that last all day?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"What is the best way to get rid of a headache without any medicines?","AskQuestions_headaches_migraine_treatment_alternative"
"Why don'It my headaches get better?","AskQuestions_headaches_chronicprogressive_description"
"How do I deal with theae pain in my head after I stop providing cigarettes to myself?","AskQuestions_headaches_generalheadache_trigger_stoppedsmoking"
"What are the best homeopathic treatments for migraines?","AskQuestions_headaches_migraine_treatment_alternative"
"I get headaches during my monthly bleed - is this ok?","AskQuestions_headaches_generalheadache_trigger_menstrualcycle"
"What symptoms makes you know you are suffering a migraine?","AskQuestions_headaches_migraine_description"
"Why does the heasd always get more pain than the rest of my body?","AskQuestions_headaches_generalheadache_description"
"How come that one cannot get rid of migraine headaches?","AskQuestions_headaches_migraine_description"
"Is botox can cause great headache in long term?","AskQuestions_headaches_generalheadache_trigger_medications"
"What can be done for headaches that are triggered by getting too much sleep?","AskQuestions_headaches_generalheadache_trigger_sleep"
"What are good migraine treatments?","AskQuestions_headaches_migraine_treatment_traditional"
"I have a pretty awful headache and one eye looks different, I can't see properly and my speech is funny too.","AskQuestions_headaches_dangerousheadache_description"
"I think I've contracted food poisoning. I am vomiting, I have dirrerhea, loss of appetite, fever, headache, hot and cold flashes and nauseous. Should I go hospital?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What is it like to have a cluster headache?","AskQuestions_headaches_clusterheadache_description"
"I've previously suffered a blood clot and had an eye injury. Now I have a headache which started yesterday and I've lost some vision in my eye","AskQuestions_headaches_dangerousheadache_description"
"I have a frontal headache","AskQuestions_headaches_generalheadache_description"
"I've been getting a lot of headaches recently, I've also had some shortness of breath and occasional chest pains. Is this anything to worry about?","AskQuestions_headaches_generalheadache_trigger_otherdiseases"
"What triggers headache in the cinema and what can be done about it?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"What is the most efficacious natural treatment for headaches?","AskQuestions_headaches_generalheadache_treatment_alternative"
"Who is best qualified to advise me on awful headaches?","AskQuestions_headaches_generalheadache_description"
"My teenage kid has a swollen lump on the left side of his neck and it hurts when he swallows. He has a headache too.","AskQuestions_headaches_children"
"I have awful headaches which have been there for over a week and have spread to my face and arms, getting worse daily and especially at night","AskQuestions_headaches_dangerousheadache_description"
"What is responsible for headaches that start really rapidly?","AskQuestions_headaches_generalheadache_description"
"Hi, I have a mild temperature, and a moderate headache. It came on 36 hours ago, after running in hot and humid conditions. I've tried rehydrating but it hasn't got better yet.","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"My head aches when reading or studying, what causes it?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"What are my persistent headaches at my temples","AskQuestions_headaches_tensionheadache_description"
"What should I do about a having exams tomorrow and a headache today?","AskQuestions_headaches_generalheadache_treatment_traditional"
"Why do some perfumes or colognes give a person headaches or nausea while others don't?","AskQuestions_headaches_migraine_trigger_environment"
"How does jaw pain cause headaches?","AskQuestions_headaches_generalheadache_trigger_dentalproblems"
"Is there a good way to prevent headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"How can I instantly recover from a headache?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I have slurred speech, a blown pupil, blurred vision and a terrible headache","AskQuestions_headaches_dangerousheadache_description"
"What should I take for migraines?","AskQuestions_headaches_migraine_treatment_traditional"
"What can I do about weather-related headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What treatment can you recommend for tension headaches?","AskQuestions_headaches_tensionheadache_treatment_traditional"
"Is it normal to suffer from a headache each morning?","AskQuestions_headaches_chronicprogressive_description"
"What is happening internally during a headache?","AskQuestions_headaches_generalheadache_description"
"Does overthinking lead to a headache?","AskQuestions_headaches_tensionheadache_description"
"What should a 27 year old do for a headache which has been here for 4 days and starts after 15-20 minutes after I stand up?","AskQuestions_headaches_dangerousheadache_description"
"What is the relationship between eye sight and headaches?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Why would I get headaches I don'It eat for 6 hours?","AskQuestions_headaches_generalheadache_trigger_diet"
"What is the reason for the impossibility to cure migraine headaches?","AskQuestions_headaches_migraine_description"
"When I work on difficult questions such as mathematical problems, I get headaches frequently. Why?","AskQuestions_headaches_tensionheadache_description"
"I have had the following symptoms: migraine, fever, chills, sweating, confusion, disorientation, exhaustion, nausea and stiff neck for a week. What is this illness?","AskQuestions_headaches_meningitis_description"
"How should I treat headaches, stomach acid and sickness caused by viagra?","AskQuestions_headaches_generalheadache_treatment_traditional"
"my son has very bad headaches and swelling above the eyes he's waiting for a brain scan but he's in awful pain any suggestions plz","AskQuestions_headaches_children"
"What measures would you recommend for a painful headache?","AskQuestions_headaches_generalheadache_treatment_traditional"
"Is there good evidence for the use of botox to treat migraines?","AskQuestions_headaches_migraine_treatment_traditional"
"Are there possible treatments for migraines in medical sciences?","AskQuestions_headaches_migraine_treatment_traditional"
"What causes pain behind my eey when I try to read?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Is there a good treatment for migraines?","AskQuestions_headaches_migraine_description"
"For a the past 4 days I have had a severe headaches, muscle pains, fever and exhaustion but not nasal congestion. Do I need to see a doctor?","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"Is there a link between swollen glands and headaches?","AskQuestions_headaches_generalheadache_description"
"What proportion of headaches to are caused by pollution?","AskQuestions_headaches_generalheadache_trigger_environment"
"What can I do for my head pains?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I awake with a pain in my head the morning after I exercise.","AskQuestions_headaches_generalheadache_trigger_exercise"
"Is there a specific reason  why I my head hurts slightly while I meditate?","AskQuestions_headaches_tensionheadache_trigger_emotionsandmentalhealth"
"For the last 2 years I have had frequent headaches following exposure to mobile phones and now I am getting strange sensations when I shout, strain or bend down.","AskQuestions_headaches_generalheadache_trigger_mobilesandwifi"
"Why is it that not wearing a hat in cold weather result in headaches?","AskQuestions_headaches_generalheadache_trigger_haircare"
"Would an allegry  give me headaches when I chew mint gum?","AskQuestions_headaches_generalheadache_trigger_diet"
"What are the things that trigger headaches and what can be done to mitigate this?","AskQuestions_headaches_generalheadache_description"
"How can I convince my husband to refrain from applying strong smelling perfumes as they make my migraine more intense. ","AskQuestions_headaches_migraine_trigger_environment"
"After I broke up I do a lot of thinking but I lost interest in love and feelings. In the last 2-3 weeks I got mild headaches and lost much hair.Now  I am worried about my head and hair. Can you give me advice what to do and what is causing this?","AskQuestions_headaches_tensionheadache_trigger_emotionsandmentalhealth"
"What could be done for a headache which is not improving with normal tablets?","AskQuestions_headaches_generalheadache_treatment_traditional"
"My brother has had a headache for 3 days and is hearing voices funny, what could be wrong?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"Sharp pain in front of neck followed by a headache ?","AskQuestions_headaches_generalheadache_description"
"Can it be shown scientifically that headaches can be cured by Himalayan pink salts?","AskQuestions_headaches_generalheadache_treatment_alternative"
"How do you control your migraine's aura?","AskQuestions_headaches_migraine_treatment_traditional"
"What would be the science explaining why I get headaches when ever someone mentions headaches?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"Why does stress cause headaches?","AskQuestions_headaches_tensionheadache_description"
"Can mould give you headaches?","AskQuestions_headaches_generalheadache_trigger_environment"
"When I have my menstrual cycle each month, I suffer from bad headaches. I have to stay in a dark room and try to sleep it goes. This can last for days. How can I be cured?","AskQuestions_headaches_migraine_treatment_traditional"
"Is this just a simple cold? I have a headache behind my eyes, a cough, other flu symptoms and cold sweats at night","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"For 3 weeks I have really bad headaches, numbness in my face and arms, and no appetite","AskQuestions_headaches_chronicprogressive_description"
"How should I change my diet to treat headaches?","AskQuestions_headaches_generalheadache_treatment_diet"
"For the past 3 days I have diarrhoea, hot and cold sweats, head pains and I am constantly feeling unwell.","AskQuestions_headaches_generalheadache_trigger_diarrhoeaandvomiting"
"Shoud I get glasses or try something else for headaches and tired eyes when I try to read?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Really tired with head pain, chest pain, and stomach ache.","AskQuestions_headaches_generalheadache_trigger_otherdiseases"
"Head pain and fatigue are making me unwell.","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"What does a migraine feel like?","AskQuestions_headaches_migraine_description"
"I have headache, pressure behind the eyes, blurry vision, and dizziness but no fainting or ear pain. This has been going on for 3 weeks. My blood pressure and temperature are normal. What is ? ","AskQuestions_headaches_chronicprogressive_description"
"Can botox cause headaches?","AskQuestions_headaches_generalheadache_trigger_medications"
"I hit my head and now have headaches and cant concentrate.","AskQuestions_headaches_headinjury_treatment_traditional"
"What alternative therapies can I use for headaches?","AskQuestions_headaches_generalheadache_treatment_alternative"
"What could be causing headpains, tummy aches, gas, vomiting and loose stools and shivering?","AskQuestions_headaches_generalheadache_trigger_diarrhoeaandvomiting"
"What could the reason linking dreadful headaches, chest pain and leg problems?","AskQuestions_headaches_generalheadache_trigger_otherdiseases"
"Is it a story that mixing red wines gives you a headace?","AskQuestions_headaches_generalheadache_trigger_alcohol"
"Could be done for a headache, sickness and not being hungry?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What is the best way of getting rid of persistent headache?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I've been sick for nearly a week with a headache","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"Does coffee and cheese impact on migraines?","AskQuestions_headaches_migraine_trigger_diet"
"What can headaches do to change your quality of life?","AskQuestions_headaches_generalheadache_description"
"I have a very bad headache and cold, i don't feel well enough to get to my doctor","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"Over the past four weeks I have been having headaches constantly. Sometimes it's better than others but now I struggle to get through my day without worrying about it.","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"After a 3 hour bicycle ride I get strong headaches. What is wrong with me?","AskQuestions_headaches_generalheadache_trigger_exercise"
"What is the name for a sharp shock in the head?","AskQuestions_headaches_clusterheadache_description"
"Why do I get a headache if I drink having not eaten?","AskQuestions_headaches_generalheadache_trigger_alcohol"
"What are some natural remedies for headaches?","AskQuestions_headaches_generalheadache_treatment_alternative"
"Would someone think I was mad for thinking that generators, fans, and air & road traffic are giving me headaches?","AskQuestions_headaches_generalheadache_trigger_environment"
"What could I have is I have been in bed for a week with headaches, painful eyes when I look at lights, chills and flushes?","AskQuestions_headaches_meningitis_description"
"What is the best treatment for a normal headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I have had headaches for several mornings recently after waking. This is not usual for me. What is wrong?","AskQuestions_headaches_newdailypersistentheadache_description"
"What can I do for headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I have a persistent cough for 4 days which is causing me headaches that don'It respond to paracetamol.","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"Why do I get headaches when I spend a lot of time on the phone?","AskQuestions_headaches_generalheadache_trigger_earproblems"
"I seem to get headaches when my stomach acid flares up  - there a known correlation between headaches and stomach issues?","AskQuestions_headaches_generalheadache_trigger_otherdiseases"
"Could ovulation be causing headaches of day 23 of my cycle and why?","AskQuestions_headaches_generalheadache_trigger_menstrualcycle"
"Why does a msassage make a headache go away?","AskQuestions_headaches_generalheadache_treatment_massage&yoga"
"What is the fastest way to get relief from cold, headache and fever?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What treatments are good for headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What are the likley reasons for my headaches?","AskQuestions_headaches_generalheadache_description"
"I have been suffering from headaches for a week now and no painkillers work.","AskQuestions_headaches_newdailypersistentheadache_description"
"On my left temple around my eye I am suffering from severe headaches, which get more serious with movement, sound and light sometimes. Also, I have an issue with my doctor who says it is not serious, however I am sure that something is definitely different and not normal. What is wrong with me?","AskQuestions_headaches_migraine_description"
"What is the link between not wearing a hat in cold weather and getting a headache?","AskQuestions_headaches_generalheadache_trigger_haircare"
"I've got headaches, tropic flu and abdominal pain in the middle and lower part of my tummy","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"My dad had an argument with my mom and I and suddenly complained of a headache and neck pain. I am scared there could be some health problems. What might be the reason for his headache after a fight?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"What is it that gives me headaches if I don'It get out of bed?","AskQuestions_headaches_generalheadache_trigger_sleep"
"I have a headache and the flu","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"I'm a 18 year old woman who has a fever, headache and abdominal pain after being hit in the tummy a few days ago. Should I be worried?","AskQuestions_headaches_dangerousheadache_description"
"How can I get rid of a headache which hasn't stopped since yesterday?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I am feeling unwell with vomiting, diarrhoea and headache.","AskQuestions_headaches_generalheadache_trigger_diarrhoeaandvomiting"
"I am feeling very weak, I have light fever, headaches and a chesty cough. My nose is blocked.","AskQuestions_headaches_sinusheadache_description"
"What is responsible for headaches?","AskQuestions_headaches_generalheadache_description"
"What is the correlation between hair loss and headaches?","AskQuestions_headaches_generalheadache_trigger_haircare"
"Why is the head so much more susceptible to aches than the rest of the body?","AskQuestions_headaches_generalheadache_description"
"When I have hard problems and try to solve them, I often get headaches. What is the reason for that?","AskQuestions_headaches_tensionheadache_description"
"What could be responsible for headaches that are always there aside from when I do sport?","AskQuestions_headaches_generalheadache_trigger_exercise"
"Are there some good home remedies for sinus drainage in my throat and headaches? What are they?","AskQuestions_headaches_sinusheadache_treatment_traditional"
"Why don't children get headaches?","AskQuestions_headaches_children"
"Are migraines uncurable?","AskQuestions_headaches_migraine_treatment_traditional"
"What do I do about headaches that start when I quit smoking?","AskQuestions_headaches_generalheadache_trigger_stoppedsmoking"
"Could my parents arguing give me a pain in my head?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"A girl I know who wears quite strong glases gets headaches when she goes out in the sun or has as change of diet. What could be causing this?","AskQuestions_headaches_generalheadache_trigger_environment"
"I can't stand wearing glasses and get instant headache when I do. What's wrong with me?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Why does a lack of fluids cause headaches?","AskQuestions_headaches_dehydrationheadache_description"
"Why can someone feel sick because of migraine?","AskQuestions_headaches_migraine_description"
"Why do children not get headaches?","AskQuestions_headaches_children"
"I have tingling in left hand and weakness in my right leg with headaches everyday for last 8 weeks. My eye tests were normal and it's not sinusitis - what is this?","AskQuestions_headaches_chronicprogressive_description"
"What is it about doing squats that causes headaches?","AskQuestions_headaches_generalheadache_trigger_exercise"
"After sex my wife has been complaining about pain near her stomach in the pelvis area. It hurst a bit when she walks. She has had constant headaches for more than half a week now.","AskQuestions_headaches_postcoitalheadache_description"
"How are migraine headaches diagnosed?","AskQuestions_headaches_migraine_description"
"What should I do about a headache which had been getting worse for the last 4 or 5 days?","AskQuestions_headaches_chronicprogressive_treatment_traditional"
"What causes headaches?","AskQuestions_headaches_generalheadache_description"
"For the last few weeks I have had a headaches, dizziness, eye pain and a blood shot eye - what could be causing this?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"I am suffering from persistent headaches at my temples. What can this be?","AskQuestions_headaches_tensionheadache_description"
"Would exercise cure my headache?","AskQuestions_headaches_generalheadache_trigger_exercise"
"Why would not drinking water cause headaches?","AskQuestions_headaches_dehydrationheadache_description"
"Are there better ways of treating headaches than tablets?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What is responsible for headaches that happen when I study in the afternoon?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Can eat a small spoon of fenugreek seeds cause headaches?","AskQuestions_headaches_generalheadache_trigger_diet"
"What causes headaches ?","AskQuestions_headaches_generalheadache_description"
"Is it normal to have a headache when you wake up in the morning?","AskQuestions_headaches_chronicprogressive_description"
"What are the reasons for chronic headpain?","AskQuestions_headaches_chronicprogressive_description"
"What is the mechanism that links low oestrogen levels to headaches in women?","AskQuestions_headaches_generalheadache_trigger_menstrualcycle"
"I have headaches and pressure in the head, which last for a few seconds to hours. They occur at irregular times (sometimes they are already there when I wake up). Can it be brain cancer?","AskQuestions_headaches_tensionheadache_description"
"What is the mechanism behind headaches?","AskQuestions_headaches_generalheadache_description"
"Can migraines be successfully reduced by yoga?","AskQuestions_headaches_generalheadache_treatment_massage&yoga"
"Does yoga reduce migraines?","AskQuestions_headaches_generalheadache_treatment_massage&yoga"
"How can treat a recurrent icepick headache?","AskQuestions_headaches_clusterheadache_treatment_traditional"
"Do your wisdom teeth causes headache?","AskQuestions_headaches_generalheadache_trigger_dentalproblems"
"Can headaches be helped by running?","AskQuestions_headaches_generalheadache_trigger_exercise"
"Should a doctor see my child after he hit his head and now has a headache and fever?","AskQuestions_headaches_children"
"If it is possible, why would you get headaches from being hungry?","AskQuestions_headaches_generalheadache_trigger_diet"
"Would a doctor think I was crazy for thinking that air and road traffic is giving me headaches?","AskQuestions_headaches_generalheadache_trigger_environment"
"What are the markers and best treatments for migraines?","AskQuestions_headaches_migraine_description"
"I have a frontal lobe headache","AskQuestions_headaches_generalheadache_description"
"As a result of a break-up I do not feel love and affection any more. I have been overthinking a lot of stuff. As a result I have had light headaches for several weeks. I also suffering from hairloss. What is causing this? What actions should I take?","AskQuestions_headaches_tensionheadache_trigger_emotionsandmentalhealth"
"How do I know if my kid suffers from migraines?","AskQuestions_headaches_children"
"Is there a way to explain migraines to a school system?","AskQuestions_headaches_migraine_description"
"I get bad headaches every month during my period. I have to shut myself in a dark room and try to sleep until it goes. Can last 2-3 days. What can I do to get rid of them?","AskQuestions_headaches_migraine_treatment_traditional"
"What is the reason why I get pain behind my left eye when I try to read?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Since yesterday I am suffering from temperature and a bad throat and head pain especially in the ears,eyes and forehead area and stuffy nose. Can it be sinus infection?","AskQuestions_headaches_sinusheadache_description"
"Which yogas are the best ones to do if you suffer from migraines?","AskQuestions_headaches_migraine_treatment_alternative"
"Would you head hurt if you overloaded on fibre?","AskQuestions_headaches_generalheadache_trigger_diet"
"What would you recommend I do for headaches, dizziness and coughing which lasted for 3 days? ","AskQuestions_headaches_chronicprogressive_description"
"I am having many headaches for a the past few days.","AskQuestions_headaches_generalheadache_description"
"What can cause mild confusion, post-orgasmic migraine, poor memory?","AskQuestions_headaches_postcoitalheadache_description"
"What would be the reason for be getting headaches due to acidity?","AskQuestions_headaches_generalheadache_trigger_diet"
"What causes delayed headaches when I get really hot early in the day?","AskQuestions_headaches_dehydrationheadache_description"
"What causes headaches on different sides of your head?","AskQuestions_headaches_generalheadache_description"
"Why do I wake up with a headache after a good night's sleep?","AskQuestions_headaches_generalheadache_trigger_sleep"
"Can cluster headaches be so severe that you are admitted to hosptial?","AskQuestions_headaches_clusterheadache_description"
"My girlfriend is having really bad headaches through the day  and when we have sexual intercourse she feels sick after I have ejaculated. We don't use contraception.","AskQuestions_headaches_postcoitalheadache_description"
"Does anyone else get headaches that won't go away for days until you pop a pill?","AskQuestions_headaches_generalheadache_description"
"During and after having sex I keep experiencing headaches , which is a strong throbbing ache lasting for hours to days.","AskQuestions_headaches_postcoitalheadache_description"
"Do people with less hair get more headaches?","AskQuestions_headaches_generalheadache_trigger_haircare"
"What should I do for vomiting and nausea associated with a headache?","AskQuestions_headaches_dangerousheadache_description"
"I've had a blood clot in the past and had an eye injury. Now I've got a headache which started yesterday and now I can't see properly","AskQuestions_headaches_dangerousheadache_description"
"Are hemiplegic migraines severe enough to kill you?","AskQuestions_headaches_migraine_description"
"What should I do about headaches that have started after I changed my contact lenses and have now been persistnet for the last 48 hours.","AskQuestions_headaches_generalheadache_trigger_eyecare"
"What is a migraine like?","AskQuestions_headaches_migraine_description"
"I have a pain in my head - can coffee help?","AskQuestions_headaches_generalheadache_treatment_diet"
"I'Ive had serious headache for several days now. The painkillers do not help. ","AskQuestions_headaches_newdailypersistentheadache_description"
"What is an underlying cause for regulare headaches every day?","AskQuestions_headaches_newdailypersistentheadache_description"
"Why do I get a fast onset unilateral headache during my weight lifting sessions?","AskQuestions_headaches_generalheadache_trigger_exercise"
"Does psychology have a role in chronic migraines?","AskQuestions_headaches_migraine_trigger_emotionsandmentalhealth"
"Can headaches be caused by smoking and how?","AskQuestions_headaches_generalheadache_trigger_smoking"
"Should I be worried about a severe headache which I have had for 2 days?","AskQuestions_headaches_generalheadache_description"
"What is the reason that I develop a headache when I take caffine?","AskQuestions_headaches_generalheadache_trigger_diet"
"If I have a slight fever and I keep drinking water, would it reduce the fever? Does it work for headaches too?","AskQuestions_headaches_dehydrationheadache_description"
"I get pain in my head and pressure (mainly pressure) at irregular times (sometimes I already have them when waking up). I have them for a few seconds but sometimes even for hours. Is there a possibility that I have brain cancer?","AskQuestions_headaches_tensionheadache_description"
"What can be the possible reasons for a icepick headpain?","AskQuestions_headaches_clusterheadache_description"
"What makes cluster headaches happen and what can be done about it?","AskQuestions_headaches_clusterheadache_treatment_traditional"
"Can headaches be cured by self-pleasuring?","AskQuestions_headaches_generalheadache_trigger_sex"
"How do I deal with a headache that's because of a lack of sleep?","AskQuestions_headaches_generalheadache_treatment_traditional"
"Why is it if I drink on an empty stomach I get a hang over?","AskQuestions_headaches_generalheadache_trigger_alcohol"
"What can be done to prevent headaches when I am fasting?","AskQuestions_headaches_generalheadache_trigger_diet"
"I keep getting headaches and my hair has gone thin what could it be ?","AskQuestions_headaches_generalheadache_trigger_haircare"
"Is there a specific reason why I get a mild headache during meditation?","AskQuestions_headaches_tensionheadache_trigger_emotionsandmentalhealth"
"What happens during brain freeze?","AskQuestions_headaches_generalheadache_trigger_icecream"
"Headpain and fatigue.","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"I have had a severe headache for 2 days is it serious","AskQuestions_headaches_generalheadache_description"
"What is a good way to treat headaches?","AskQuestions_headaches_generalheadache_treatment_traditional"
"How do I get rid of headaches, nausea and stomach regurgitation from viagra?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What would give me headaches when I cry?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"What mechanism causes smoking to trigger headaches?","AskQuestions_headaches_generalheadache_trigger_smoking"
"Does TENS offer benefits for the treatment of migraines?","AskQuestions_headaches_migraine_treatment_alternative"
"What is reposnible for a cold, head pain, muscle fatigue, anorexia and a cough for a couple of weeks?","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"Why do some people get a headache when smelling certain smells?","AskQuestions_headaches_migraine_trigger_environment"
"I have bad headaches, tiredness, abnormal bone tests and I am due for tests for Multiple Sclerosis - I am worried about Paget's disease.","AskQuestions_headaches_generalheadache_trigger_otherdiseases"
"To what extent are body and mind connected in the sense that I always get headaches after a hard day of work? Can spiritualty resolve this?","AskQuestions_headaches_tensionheadache_trigger_emotionsandmentalhealth"
"What treatments are available for a significant headache?","AskQuestions_headaches_generalheadache_treatment_traditional"
"Why do we get headaches when concentrating hard on something like a pen in front of the head?","AskQuestions_headaches_tensionheadache_description"
"Why does migraine cause nausea?","AskQuestions_headaches_migraine_description"
"Is there a relationship between vitamin D and headaches?","AskQuestions_headaches_generalheadache_trigger_diet"
"I've had really bad flu with dreadful headaches for over a week and my kid has the same should we be treated with antibiotics?","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"What is the reason for getting headaaches while reading in the car? Can I prevent it?","AskQuestions_headaches_travelheadache_description"
"What is causing headaches and chest tighness with an irritiating cough for the last fortnight?","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"What would be the best way to ask my husband to use less strong perfumes because they intensify my migraine?","AskQuestions_headaches_migraine_trigger_environment"
"Why would running a marathon give headaches?","AskQuestions_headaches_generalheadache_trigger_exercise"
"Can the consumption of a teaspoon full of fenugreek seeds cause headaches?","AskQuestions_headaches_generalheadache_trigger_diet"
"My head hurts in the morning, why?","AskQuestions_headaches_chronicprogressive_description"
"My wife, who is forty now, suffered from regular headaches or migraines until our first child was born eight years ago. Our youngest child is 3 years old and the headaches are returning.","AskQuestions_headaches_migraine_treatment_traditional"
"Can headaches be caused by astigmatism?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"Can hemiplegic migraines kill you?","AskQuestions_headaches_migraine_description"
"Hi. I'm constantly, quickly changing from freezing cold and shivering, to very hot and sweating buckets. I can't sleep properly. I have aching joints, headaches, exhaustion.","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"I get headaches on a regular basis","AskQuestions_headaches_generalheadache_description"
"Why do people get headaches, puffy eyes and red nose after crying?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"The front of my head really hurts","AskQuestions_headaches_generalheadache_description"
"what do I take for a headache?","AskQuestions_headaches_generalheadache_treatment_traditional"
"Why does shisha cause headaches?","AskQuestions_headaches_generalheadache_trigger_smoking"
"Hello I've been having really bad headaches which leads to feeling sick, dizzy or sometimes being unable to see properly.","AskQuestions_headaches_migraine_description"
"Why do we get headaches when we cry?","AskQuestions_headaches_generalheadache_trigger_emotionsandmentalhealth"
"My mummy has persistent headaches on one side and constant pain on that side of the body too. What can we do?","AskQuestions_headaches_chronicprogressive_description"
"Why do some people get headaches when they'Ire stressed?","AskQuestions_headaches_tensionheadache_description"
"What can I do a headache which I have had for a couple of days?","AskQuestions_headaches_generalheadache_treatment_traditional"
"What is a good way of treating migraines using home therapies?","AskQuestions_headaches_migraine_treatment_alternative"
"I get really bad left temple/eye headaches. It's worse with movement and sound, sometimes light. I'm also experiencing the issues outlined below. My doctor says it isn't anything, but I know something is definitely different and not okay. What could be going on?","AskQuestions_headaches_migraine_description"
"Why do we get tired when we have a headache?","AskQuestions_headaches_generalheadache_trigger_sleep"
"What active ingredients work best when combined for a migraine?","AskQuestions_headaches_migraine_treatment_traditional"
"What treatment can be used fro headaches on on side of my head, which I get every morning regularly these days. ","AskQuestions_headaches_newdailypersistentheadache_treatment_traditional"
"I am experiencing lots of headaches which are associated with weakness and dizziness which are not responsive to pain killers. ","AskQuestions_headaches_generalheadache_treatment_traditional"
"After running in tropical conditions around a 1.5 days ago I developed a mild fever and a moderate headache. I have tried drinking more fluids but this has not really helped.","AskQuestions_headaches_generalheadache_trigger_cold&flu"
"I have had headaches for the 3-4 days.","AskQuestions_headaches_generalheadache_description"
"What features would make you think that refractive problems are the precise cause of headaches?","AskQuestions_headaches_generalheadache_trigger_eyecare"
"What help is available for quick relief from sinus related headache?","AskQuestions_headaches_sinusheadache_treatment_traditional"
"Are headaches and masturbation linked?","AskQuestions_headaches_generalheadache_trigger_sex"
"I occasionally get transient headaches which are so agonising I think I am going think I am going mad or dying","AskQuestions_headaches_dangerousheadache_description"
"I have gone off my food, feel sick and have a headache, what can I do?","AskQuestions_headaches_generalheadache_treatment_traditional"
"I think I may have Paget's disease. I am waiting for a referral that has been done for me for neurologist for Ms tests but the headaches are getting worse and I have a raised bone","AskQuestions_headaches_generalheadache_trigger_otherdiseases"
"Can coffee cure my head ache?","AskQuestions_headaches_generalheadache_treatment_diet"
"What if I have had mild headaches for 6 months and feel tired?","AskQuestions_headaches_generalheadache_description"
"What causes headaches?","AskQuestions_headaches_generalheadache_description"
"What traditional or alternative treatment could be used for recurring migraines?","AskQuestions_headaches_migraine_treatment_alternative"
"What alternative medication can be taken for headache which has lasted a couple of days which has not improved with paracetamol?","AskQuestions_headaches_generalheadache_treatment_alternative"
"What actually happens inside our head when we have a headache?","AskQuestions_headaches_generalheadache_description"
